                  创业板指 (399006)													
													
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   				
2018	1	30	9	45	1803.74	1808.01	1803.25	1806.14	242618	1805	1806.11	1813.95	1797.34
2018	1	30	9	50	1805.97	1805.97	1802.08	1802.08	190956	1804	1805.82	1813.7	1797.64
2018	1	30	9	55	1802.06	1805.08	1800.62	1802.07	167385	1802	1805.58	1813.47	1797.93
2018	1	30	10	0	1802.14	1802.47	1800.77	1801.23	151164	1802	1805.37	1813.25	1798.21
2018	1	30	10	5	1801.31	1801.31	1793.89	1794.05	195939	1798	1805.05	1812.98	1798.45
2018	1	30	10	10	1794.01	1797.84	1794.01	1796.71	157358	1795	1804.7	1812.72	1798.68
2018	1	30	10	15	1796.69	1796.72	1794.95	1796.45	123446	1796	1804.32	1812.46	1798.89
2018	1	30	10	20	1796.51	1797.45	1795.32	1797.11	116419	1797	1804.07	1812.26	1799.07
2018	1	30	10	25	1797.11	1798.01	1796.84	1797.08	100546	1798	1803.79	1812.04	1799.25
2018	1	30	10	30	1797.17	1797.27	1793.49	1793.65	105316	1795	1803.23	1811.77	1799.38
2018	1	30	10	35	1793.8	1795.34	1793.2	1793.46	100359	1793	1802.74	1811.58	1799.53
2018	1	30	10	40	1793.5	1793.73	1790.91	1792.54	124309	1793	1802.28	1811.35	1799.65
2018	1	30	10	45	1792.51	1794.99	1791.93	1793.8	104710	1793	1801.86	1811.19	1799.76
2018	1	30	10	50	1794.07	1794.66	1792.58	1792.99	95220	1794	1801.54	1811	1799.86
2018	1	30	10	55	1793.08	1793.11	1787.6	1789.55	139643	1792	1801.26	1810.82	1799.96
2018	1	30	11	0	1789.31	1791.53	1789.31	1791.41	93366	1790	1800.88	1810.63	1800.05
2018	1	30	11	5	1791.41	1791.9	1790.35	1790.57	92147	1791	1800.53	1810.42	1800.13
2018	1	30	11	10	1790.48	1791.75	1790.22	1791.62	84065	1791	1800.18	1810.12	1800.2
2018	1	30	11	15	1791.81	1796.28	1791.55	1794.95	91321	1793	1799.82	1809.93	1800.29
2018	1	30	11	20	1794.95	1795.33	1792.66	1792.66	65826	1794	1799.44	1809.7	1800.35
2018	1	30	11	25	1792.5	1793.22	1790.55	1790.81	69517	1792	1799.05	1809.51	1800.41
2018	1	30	11	30	1790.59	1791.6	1789.52	1789.65	74414	1790	1798.6	1809.26	1800.47
2018	1	30	13	5	1789.47	1790.6	1788.9	1789.51	87426	1789	1798.25	1808.98	1800.54
2018	1	30	13	10	1789.29	1789.51	1787.05	1788.6	67654	1789	1797.89	1808.65	1800.6
2018	1	30	13	15	1789.4	1790.99	1788.91	1790.78	75254	1790	1797.65	1808.37	1800.68
2018	1	30	13	20	1790.8	1791.13	1788.88	1788.88	65216	1790	1797.37	1808	1800.74
2018	1	30	13	25	1788.87	1791.03	1788.61	1791.03	78528	1790	1797.12	1807.68	1800.83
2018	1	30	13	30	1791.16	1795.21	1791.16	1794.87	109746	1793	1796.91	1807.4	1800.93
2018	1	30	13	35	1794.97	1795.16	1791.67	1791.68	81031	1793	1796.77	1807.12	1801.02
2018	1	30	13	40	1791.77	1791.77	1788.08	1788.56	76558	1790	1796.63	1806.79	1801.1
2018	1	30	13	45	1788.62	1790.95	1788.25	1790.8	69960	1790	1796.46	1806.53	1801.19
2018	1	30	13	50	1791	1791.73	1789.28	1789.87	68469	1791	1796.28	1806.25	1801.28
2018	1	30	13	55	1789.95	1790.03	1785.88	1786.64	69644	1788	1796	1805.91	1801.35
2018	1	30	14	0	1786.31	1789.17	1785.58	1786.66	76619	1786	1795.72	1805.58	1801.42
2018	1	30	14	5	1786.61	1787.13	1784.02	1785.98	94913	1786	1795.47	1805.28	1801.49
2018	1	30	14	10	1786.04	1786.48	1784.46	1784.46	71668	1786	1795.19	1804.96	1801.55
2018	1	30	14	15	1784.69	1784.69	1779.33	1781.91	132484	1784	1794.81	1804.61	1801.6
2018	1	30	14	20	1781.79	1783.14	1781.37	1782.92	95376	1782	1794.46	1804.28	1801.65
2018	1	30	14	25	1782.94	1787.79	1782.94	1787.54	102721	1785	1794.25	1804.02	1801.74
2018	1	30	14	30	1787.63	1787.81	1785.95	1786.12	93324	1787	1794	1803.72	1801.81
2018	1	30	14	35	1785.99	1786.08	1784.09	1784.36	101193	1785	1793.75	1803.4	1801.87
2018	1	30	14	40	1784.3	1786.42	1784.24	1785.06	100444	1785	1793.58	1803.09	1801.93
2018	1	30	14	45	1785.02	1785.08	1781.52	1781.62	130725	1783	1793.26	1802.72	1801.98
2018	1	30	14	50	1781.46	1782.06	1780.57	1781.05	158375	1781	1792.98	1802.3	1802.02
2018	1	30	14	55	1780.96	1783.32	1780.96	1783.16	189627	1782	1792.81	1801.91	1802.08
2018	1	30	15	0	1783.06	1783.65	1782.4	1782.4	193325	1783	1792.6	1801.54	1802.14
2018	1	31	9	35	1766.77	1767.78	1762.77	1764.06	516781	1774	1792.04	1801.02	1802.11
2018	1	31	9	40	1763.93	1763.93	1758.26	1760.16	376789	1762	1791.26	1800.47	1802.06
2018	1	31	9	45	1760.29	1761.11	1754.83	1754.99	274657	1757	1790.39	1799.88	1802
2018	1	31	9	50	1754.78	1760.18	1754.44	1759.34	265490	1757	1789.68	1799.33	1801.96
2018	1	31	9	55	1759.01	1759.58	1751	1751	270827	1755	1788.84	1798.7	1801.9
2018	1	31	10	0	1750.7	1755.36	1747.98	1755.06	261638	1753	1788.14	1798.14	1801.86
2018	1	31	10	5	1754.81	1756.77	1753.92	1754.22	181568	1755	1787.37	1797.53	1801.82
2018	1	31	10	10	1753.91	1754.48	1752.02	1752.64	137866	1753	1786.56	1796.89	1801.76
2018	1	31	10	15	1752.65	1755.93	1748.51	1755.14	156998	1754	1785.79	1796.35	1801.71
2018	1	31	10	20	1755.28	1755.63	1753.01	1753.16	112338	1755	1784.91	1795.77	1801.66
2018	1	31	10	25	1752.89	1753.15	1750.43	1751.95	125301	1753	1784	1795.16	1801.61
2018	1	31	10	30	1752.19	1754.02	1751.58	1751.58	115787	1751	1783.02	1794.56	1801.55
2018	1	31	10	35	1751.37	1751.37	1744.31	1746.67	187578	1749	1782.07	1793.95	1801.47
2018	1	31	10	40	1746.37	1751.06	1746.19	1750.35	132245	1749	1781.16	1793.37	1801.39
2018	1	31	10	45	1750.74	1751.32	1749.88	1750.9	96488	1750	1780.25	1792.81	1801.31
2018	1	31	10	50	1750.77	1754.39	1750.67	1751.45	88958	1751	1779.51	1792.28	1801.25
2018	1	31	10	55	1751.57	1751.83	1750.06	1750.09	81657	1751	1778.7	1791.7	1801.18
2018	1	31	11	0	1750.07	1751.1	1749.36	1749.57	82377	1750	1777.89	1791.11	1801.12
2018	1	31	11	5	1749.34	1752.98	1749.34	1752.93	86397	1751	1777.09	1790.58	1801.07
2018	1	31	11	10	1752.87	1754.55	1752.35	1754.55	79449	1754	1776.35	1790.07	1801.03
2018	1	31	11	15	1754.62	1756	1754.44	1755.85	73553	1755	1775.68	1789.46	1800.99
2018	1	31	11	20	1755.99	1757.16	1755.02	1755.05	89867	1755	1775.02	1788.88	1800.95
2018	1	31	11	25	1755.39	1755.39	1753.07	1753.27	77980	1755	1774.35	1788.32	1800.9
2018	1	31	11	30	1753.31	1754.85	1753.05	1754.41	71359	1754	1773.65	1787.75	1800.85
2018	1	31	13	5	1754.42	1755.37	1752.52	1752.72	90877	1753	1772.91	1787.23	1800.8
2018	1	31	13	10	1752.46	1752.46	1749.15	1749.41	81075	1751	1772.21	1786.74	1800.74
2018	1	31	13	15	1749.22	1750.74	1747.78	1747.96	91027	1749	1771.47	1786.18	1800.68
2018	1	31	13	20	1747.69	1749.08	1746.85	1747.33	110708	1748	1770.7	1785.61	1800.62
2018	1	31	13	25	1747.22	1747.39	1742.83	1744.02	149008	1746	1769.89	1785.04	1800.56
2018	1	31	13	30	1744.73	1744.73	1742.53	1744.02	118070	1744	1768.98	1784.4	1800.49
2018	1	31	13	35	1743.95	1744.04	1737.9	1740.35	173022	1742	1768.07	1783.75	1800.41
2018	1	31	13	40	1740.34	1741.58	1739.8	1740.12	105997	1740	1767.16	1783.11	1800.33
2018	1	31	13	45	1740.2	1740.23	1733.63	1733.86	142687	1737	1766.21	1782.4	1800.23
2018	1	31	13	50	1733.87	1745.05	1733.69	1744.45	168691	1739	1765.4	1781.82	1800.16
2018	1	31	13	55	1744.53	1746.11	1742.98	1742.98	109203	1743	1764.6	1781.25	1800.09
2018	1	31	14	0	1742.78	1743.34	1738.17	1738.17	89295	1741	1763.68	1780.67	1800
2018	1	31	14	5	1738.43	1742.69	1737.82	1741.88	84760	1740	1762.84	1780.11	1799.92
2018	1	31	14	10	1741.92	1741.92	1739.4	1740.01	74858	1740	1761.93	1779.53	1799.83
2018	1	31	14	15	1739.96	1740.56	1732.98	1733.7	139967	1737	1760.88	1778.89	1799.72
2018	1	31	14	20	1733.57	1737.51	1733.57	1736.95	130968	1736	1759.93	1778.35	1799.63
2018	1	31	14	25	1736.88	1737.57	1736.83	1736.97	95707	1737	1759.02	1777.82	1799.53
2018	1	31	14	30	1736.91	1737.13	1734.54	1735.8	102543	1736	1758.04	1777.25	1799.42
2018	1	31	14	35	1735.72	1743.04	1735.53	1742.78	129680	1740	1757.23	1776.75	1799.35
2018	1	31	14	40	1742.35	1742.59	1740.09	1741.31	97680	1742	1756.42	1776.21	1799.25
2018	1	31	14	45	1741.3	1742.36	1740.7	1740.96	111160	1741	1755.65	1775.68	1799.16
2018	1	31	14	50	1741.04	1741.07	1737.65	1737.66	126901	1740	1754.81	1775.14	1799.05
2018	1	31	14	55	1737.59	1737.7	1734.36	1734.68	197534	1736	1753.89	1774.54	1798.93
2018	1	31	15	0	1734.83	1735.57	1734.58	1735.06	198364	1734	1753.05	1773.93	1798.84
2018	2	1	9	35	1735.66	1745.29	1735.66	1745.25	411952	1740	1752.42	1773.44	1798.79
2018	2	1	9	40	1745.45	1746.53	1740.91	1746.53	246836	1746	1751.68	1772.96	1798.76
2018	2	1	9	45	1746.54	1746.55	1742.52	1743.12	198160	1745	1750.95	1772.47	1798.72
2018	2	1	9	50	1743.17	1744.91	1737.78	1737.78	192830	1741	1750.14	1771.95	1798.64
2018	2	1	9	55	1737.82	1738.11	1736.33	1736.33	194217	1737	1749.26	1771.42	1798.52
2018	2	1	10	0	1736.06	1736.06	1731.26	1732.66	211625	1734	1748.42	1770.84	1798.36
2018	2	1	10	5	1732.73	1732.78	1729.63	1732.42	192884	1732	1747.54	1770.26	1798.18
2018	2	1	10	10	1732.42	1742.42	1731.12	1742.42	252258	1738	1746.88	1769.84	1798.06
2018	2	1	10	15	1742.78	1743.17	1740.02	1740.87	177858	1742	1746.11	1769.35	1797.89
2018	2	1	10	20	1740.43	1740.63	1734.57	1734.66	128588	1737	1745.58	1768.81	1797.68
2018	2	1	10	25	1734.66	1738.87	1730.74	1738.75	149708	1737	1745.23	1768.25	1797.51
2018	2	1	10	30	1738.99	1739.17	1736.06	1738.72	126736	1739	1744.95	1767.67	1797.33
2018	2	1	10	35	1739.67	1742.19	1738.63	1739.92	139525	1739	1744.6	1767.14	1797.14
2018	2	1	10	40	1739.69	1741.79	1737.61	1741.5	117057	1741	1744.46	1766.65	1796.93
2018	2	1	10	45	1741.34	1741.46	1732.32	1732.32	121938	1737	1744.04	1766.09	1796.69
2018	2	1	10	50	1732.38	1735.1	1732.29	1734.47	129494	1733	1743.68	1765.53	1796.46
2018	2	1	10	55	1734.59	1735.54	1731.05	1731.06	107800	1733	1743.33	1764.95	1796.22
2018	2	1	11	0	1730.93	1730.93	1727.49	1727.73	142296	1730	1742.84	1764.32	1795.97
2018	2	1	11	5	1727.74	1728.3	1723.46	1727.5	152807	1727	1742.35	1763.63	1795.72
2018	2	1	11	10	1727.33	1729.7	1727.11	1727.33	120921	1727	1741.93	1762.96	1795.47
2018	2	1	11	15	1727.27	1727.27	1723.96	1723.96	111344	1726	1741.47	1762.25	1795.19
2018	2	1	11	20	1723.84	1724.39	1715.86	1716.09	139845	1720	1740.91	1761.49	1794.88
2018	2	1	11	25	1716.93	1718.61	1713.42	1713.66	127198	1715	1740.28	1760.72	1794.56
2018	2	1	11	30	1713.5	1713.5	1711.53	1712.57	148869	1713	1739.61	1759.93	1794.23
2018	2	1	13	5	1711.93	1711.93	1707.54	1709.25	169236	1711	1738.88	1759.19	1793.91
2018	2	1	13	10	1708.82	1709.68	1702.86	1702.86	131400	1706	1738.04	1758.37	1793.55
2018	2	1	13	15	1702.89	1703.42	1698.5	1698.5	159025	1701	1737.16	1757.53	1793.18
2018	2	1	13	20	1698.12	1705.38	1697.56	1705.19	168023	1702	1736.32	1756.7	1792.83
2018	2	1	13	25	1704.97	1708.87	1704.24	1708.77	102460	1707	1735.51	1755.93	1792.51
2018	2	1	13	30	1708.9	1710.52	1708.23	1708.36	101934	1709	1734.7	1755.19	1792.17
2018	2	1	13	35	1708.29	1719.66	1708.29	1719.64	108281	1714	1734.07	1754.54	1791.85
2018	2	1	13	40	1719.91	1722.12	1719.04	1719.54	117189	1719	1733.44	1753.89	1791.54
2018	2	1	13	45	1719.44	1719.49	1715.59	1717.87	81814	1718	1732.81	1753.23	1791.23
2018	2	1	13	50	1717.51	1719.25	1717.37	1717.37	81035	1718	1732.21	1752.56	1790.91
2018	2	1	13	55	1717.34	1717.68	1714.7	1714.86	73597	1716	1731.58	1751.89	1790.57
2018	2	1	14	0	1714.97	1718.68	1714.28	1718.22	80152	1716	1731.05	1751.26	1790.24
2018	2	1	14	5	1718.39	1718.57	1714.9	1715.13	79801	1717	1730.49	1750.6	1789.9
2018	2	1	14	10	1715.28	1715.39	1711.03	1712.2	89452	1714	1729.93	1749.91	1789.56
2018	2	1	14	15	1711.79	1714.8	1711.63	1714.56	84153	1713	1729.4	1749.19	1789.22
2018	2	1	14	20	1714.66	1715.92	1714.34	1714.34	70199	1715	1728.98	1748.53	1788.88
2018	2	1	14	25	1714.48	1714.48	1710.02	1710.23	104996	1713	1728.46	1747.81	1788.51
2018	2	1	14	30	1710.08	1710.18	1705.32	1705.32	110181	1707	1727.93	1747.07	1788.12
2018	2	1	14	35	1705.15	1705.62	1703.47	1705.38	126659	1705	1727.26	1746.33	1787.73
2018	2	1	14	40	1705.38	1711.14	1701.93	1711.12	141109	1709	1726.74	1745.67	1787.38
2018	2	1	14	45	1711.31	1711.31	1705.32	1705.75	111728	1708	1726.11	1744.89	1787
2018	2	1	14	50	1705.32	1705.33	1704.28	1704.34	136925	1705	1725.51	1744.18	1786.62
2018	2	1	14	55	1704.19	1704.23	1699.61	1699.76	199300	1703	1724.81	1743.37	1786.22
2018	2	1	15	0	1699.79	1699.79	1697.39	1697.39	214408	1698	1724.14	1742.51	1785.76
2018	2	2	9	35	1683.18	1692.47	1680.55	1681.56	470646	1689	1723.16	1741.54	1785.24
2018	2	2	9	40	1682.29	1686.49	1676.24	1686.44	370175	1684	1722.28	1740.65	1784.72
2018	2	2	9	45	1686.85	1699.79	1686.85	1699.52	288696	1693	1721.65	1739.84	1784.22
2018	2	2	9	50	1700.02	1709.12	1700.02	1706.19	292971	1703	1720.98	1739.11	1783.74
2018	2	2	9	55	1706.01	1711.09	1704.14	1705.88	211405	1706	1720.39	1738.4	1783.26
2018	2	2	10	0	1705.98	1713.34	1705.09	1713.34	156179	1710	1719.89	1737.77	1782.79
2018	2	2	10	5	1713.49	1714.59	1710.52	1711.96	162767	1713	1719.44	1737.12	1782.3
2018	2	2	10	10	1711.92	1715.84	1708.4	1715.84	130179	1714	1719.12	1736.51	1781.85
2018	2	2	10	15	1716.3	1720.56	1716.21	1719.88	176103	1718	1718.88	1735.96	1781.4
2018	2	2	10	20	1719.91	1721.69	1716.72	1716.86	140163	1718	1718.35	1735.39	1780.98
2018	2	2	10	25	1716.76	1722.76	1716.59	1722.68	136219	1719	1717.93	1734.81	1780.57
2018	2	2	10	30	1722.52	1723.05	1719.48	1719.95	132724	1721	1717.51	1734.23	1780.15
2018	2	2	10	35	1720	1726.89	1719.86	1726.63	144395	1724	1717.33	1733.74	1779.78
2018	2	2	10	40	1726.79	1726.79	1721.86	1721.86	107141	1725	1717.09	1733.18	1779.39
2018	2	2	10	45	1722.2	1722.5	1717.81	1718.04	106310	1720	1716.84	1732.63	1778.98
2018	2	2	10	50	1718.19	1721.56	1718.07	1721.56	83249	1719	1716.63	1732.09	1778.58
2018	2	2	10	55	1721.46	1722.05	1721.21	1722.05	88008	1721	1716.25	1731.56	1778.2
2018	2	2	11	0	1722.08	1724.05	1721.57	1721.64	99138	1722	1715.93	1731.02	1777.81
2018	2	2	11	5	1721.56	1723.25	1721.26	1721.94	67371	1722	1715.72	1730.65	1777.43
2018	2	2	11	10	1721.94	1722.16	1716.37	1716.38	85872	1719	1715.3	1730.26	1777.02
2018	2	2	11	15	1716.31	1716.41	1713.67	1714.01	71146	1715	1714.88	1729.91	1776.62
2018	2	2	11	20	1713.82	1714.54	1713.09	1714.06	72490	1714	1714.42	1729.51	1776.21
2018	2	2	11	25	1713.95	1714.06	1711.53	1711.68	63452	1713	1713.89	1729.18	1775.8
2018	2	2	11	30	1711.51	1711.51	1709.04	1709.5	84830	1711	1713.51	1728.77	1775.36
2018	2	2	13	5	1709.52	1711.08	1709.12	1710.38	77147	1710	1713.09	1728.39	1774.92
2018	2	2	13	10	1710.63	1710.76	1707.35	1708.58	64267	1709	1712.67	1728	1774.48
2018	2	2	13	15	1708.4	1710.92	1706.66	1710.92	69563	1710	1712.39	1727.61	1774.05
2018	2	2	13	20	1711.06	1711.34	1709.31	1709.31	69156	1711	1712.11	1727.23	1773.62
2018	2	2	13	25	1709.88	1710.32	1708.85	1708.99	64682	1709	1711.75	1726.84	1773.2
2018	2	2	13	30	1709.07	1711.42	1708.72	1711.42	66088	1710	1711.54	1726.51	1772.79
2018	2	2	13	35	1711.55	1711.7	1709.64	1709.84	62955	1711	1711.44	1726.18	1772.36
2018	2	2	13	40	1709.77	1710.02	1705.48	1705.48	70348	1707	1711.26	1725.77	1771.93
2018	2	2	13	45	1705.26	1707.12	1704.96	1705.45	72376	1705	1711.16	1725.39	1771.5
2018	2	2	13	50	1705.43	1706.16	1704.07	1704.15	68937	1705	1711.05	1724.96	1771.08
2018	2	2	13	55	1704.19	1704.3	1699.34	1699.44	100462	1702	1711.02	1724.53	1770.64
2018	2	2	14	0	1699.29	1700.47	1697.72	1698.19	94105	1699	1710.98	1724.07	1770.19
2018	2	2	14	5	1698.27	1698.27	1695.12	1695.58	96884	1697	1710.84	1723.58	1769.75
2018	2	2	14	10	1695.47	1701.62	1695.47	1701.41	97390	1699	1710.7	1723.11	1769.33
2018	2	2	14	15	1701.49	1703.84	1701.45	1703.77	84300	1702	1710.6	1722.65	1768.91
2018	2	2	14	20	1703.98	1708.35	1703.76	1707.99	98553	1705	1710.39	1722.23	1768.53
2018	2	2	14	25	1707.73	1709.19	1706.63	1706.63	88881	1708	1710.21	1721.82	1768.14
2018	2	2	14	30	1706.7	1706.9	1705.14	1705.7	80709	1707	1710	1721.4	1767.77
2018	2	2	14	35	1705.64	1708.57	1705.5	1707.47	95405	1706	1709.79	1721	1767.38
2018	2	2	14	40	1707.3	1707.42	1704.71	1704.98	102081	1706	1709.65	1720.61	1767.02
2018	2	2	14	45	1704.92	1705.67	1704.58	1704.65	110764	1705	1709.4	1720.23	1766.64
2018	2	2	14	50	1704.4	1704.78	1702.47	1702.93	138489	1704	1709.19	1719.84	1766.25
2018	2	2	14	55	1703.01	1703.97	1702.66	1703.62	163619	1703	1709.02	1719.47	1765.82
2018	2	2	15	0	1703.61	1704.44	1702.43	1702.43	186200	1703	1708.84	1719.12	1765.42
2018	2	5	9	35	1678.19	1692.28	1674.98	1690.33	451301	1697	1708.39	1718.68	1764.97
2018	2	5	9	40	1690.44	1697.23	1687.76	1695.32	233186	1692	1708.11	1718.28	1764.55
2018	2	5	9	45	1695.27	1695.96	1690.4	1691.33	174274	1693	1707.89	1717.91	1764.11
2018	2	5	9	50	1691.34	1692.17	1686.28	1686.42	173839	1689	1707.54	1717.4	1763.64
2018	2	5	9	55	1686.06	1686.38	1676.5	1682.81	248724	1685	1707.05	1716.89	1763.14
2018	2	5	10	0	1682.83	1683.49	1680.65	1680.92	146791	1682	1706.63	1716.37	1762.63
2018	2	5	10	5	1681.19	1692.58	1680.76	1691.08	173091	1686	1706.39	1715.95	1762.15
2018	2	5	10	10	1691.17	1691.17	1688.34	1689.48	115903	1690	1706.18	1715.49	1761.66
2018	2	5	10	15	1689.59	1689.66	1686.23	1686.98	97530	1688	1706.04	1715.09	1761.17
2018	2	5	10	20	1686.75	1692.09	1686.08	1692.09	102971	1690	1706.21	1714.68	1760.71
2018	2	5	10	25	1692.18	1692.67	1690.08	1690.14	99192	1691	1706.28	1714.28	1760.23
2018	2	5	10	30	1690.09	1690.09	1687.33	1688.19	86087	1689	1706.07	1713.86	1759.76
2018	2	5	10	35	1688.06	1688.06	1684.83	1685.16	90835	1687	1705.72	1713.35	1759.28
2018	2	5	10	40	1685.05	1690.56	1684.44	1689.19	93117	1687	1705.4	1712.89	1758.81
2018	2	5	10	45	1689.24	1691.26	1689.11	1691.21	91501	1690	1705.02	1712.46	1758.34
2018	2	5	10	50	1691.18	1692.24	1687.82	1687.82	70452	1690	1704.6	1712.02	1757.88
2018	2	5	10	55	1687.65	1690.86	1687.36	1690.39	54611	1689	1704.14	1711.63	1757.42
2018	2	5	11	0	1690.43	1691.45	1689.4	1690.29	54298	1690	1703.61	1711.25	1756.95
2018	2	5	11	5	1690.35	1695.93	1690.35	1695.28	67126	1693	1703.26	1710.81	1756.52
2018	2	5	11	10	1695.42	1697.83	1695.42	1696.11	73435	1696	1702.81	1710.37	1756.09
2018	2	5	11	15	1696.16	1696.16	1693.82	1694.41	50141	1695	1702.35	1709.93	1755.65
2018	2	5	11	20	1694.45	1694.77	1692.3	1694.29	44117	1694	1701.75	1709.54	1755.21
2018	2	5	11	25	1694.23	1695.68	1693.85	1694.29	46387	1694	1701.26	1709.18	1754.76
2018	2	5	11	30	1694.3	1694.95	1692.96	1693.09	41752	1694	1700.84	1708.84	1754.31
2018	2	5	13	5	1693.12	1694.24	1693.1	1693.44	43420	1694	1700.39	1708.51	1753.83
2018	2	5	13	10	1693.44	1694.29	1692.88	1694.29	38216	1694	1699.89	1708.07	1753.37
2018	2	5	13	15	1694.09	1696.5	1693.84	1696.26	45616	1695	1699.44	1707.68	1752.91
2018	2	5	13	20	1696.1	1696.52	1694.99	1695.96	49234	1696	1698.98	1707.35	1752.46
2018	2	5	13	25	1695.92	1698.28	1695.92	1697.55	55948	1697	1698.67	1706.98	1752.03
2018	2	5	13	30	1697.51	1697.51	1693.39	1693.82	60883	1696	1698.32	1706.6	1751.58
2018	2	5	13	35	1693.65	1694.96	1692.39	1694.69	55800	1694	1697.96	1706.19	1751.13
2018	2	5	13	40	1694.95	1695.25	1693.87	1694.15	52574	1694	1697.65	1705.77	1750.68
2018	2	5	13	45	1694.25	1695.07	1693.39	1693.7	60719	1694	1697.37	1705.44	1750.24
2018	2	5	13	50	1693.37	1694.03	1692.69	1693.46	65994	1694	1697.09	1705.09	1749.78
2018	2	5	13	55	1693.48	1693.7	1687.51	1687.78	84696	1690	1696.7	1704.68	1749.3
2018	2	5	14	0	1687.81	1690.02	1687.52	1689.35	71538	1688	1696.32	1704.35	1748.85
2018	2	5	14	5	1689.53	1690.13	1686.69	1688.03	77152	1689	1695.93	1704.02	1748.39
2018	2	5	14	10	1687.76	1688.49	1686.76	1686.9	80460	1688	1695.58	1703.67	1747.92
2018	2	5	14	15	1686.71	1688.73	1686.3	1688.25	91085	1688	1695.16	1703.35	1747.46
2018	2	5	14	20	1688.24	1691.5	1687.84	1691.29	73692	1689	1694.81	1703.12	1747.01
2018	2	5	14	25	1691.35	1691.88	1689.96	1691.88	74036	1691	1694.6	1702.93	1746.58
2018	2	5	14	30	1691.83	1696.19	1691.83	1695.13	103960	1694	1694.42	1702.79	1746.16
2018	2	5	14	35	1695.06	1695.14	1693.47	1693.52	73009	1695	1694.25	1702.65	1745.75
2018	2	5	14	40	1693.55	1694	1691.17	1691.24	87559	1692	1694.07	1702.54	1745.31
2018	2	5	14	45	1691.15	1691.42	1688.73	1688.93	102431	1690	1693.93	1702.46	1744.86
2018	2	5	14	50	1688.91	1689.07	1687.76	1688.73	127254	1689	1693.79	1702.32	1744.42
2018	2	5	14	55	1688.84	1689.81	1687.8	1687.81	148584	1688	1693.54	1702.12	1743.98
2018	2	5	15	0	1687.84	1688.51	1687.46	1688.27	161633	1688	1693.3	1701.95	1743.5
2018	2	6	9	35	1653.45	1662.67	1650.98	1658.71	482421	1673	1692.42	1701.4	1742.93
2018	2	6	9	40	1658.14	1663.55	1653.81	1663.3	266124	1661	1691.65	1700.93	1742.39
2018	2	6	9	45	1663.41	1663.7	1662.12	1663.39	176180	1664	1690.91	1700.46	1741.85
2018	2	6	9	50	1663.1	1670.83	1657.75	1669.57	205705	1667	1690.28	1700.04	1741.35
2018	2	6	9	55	1668.98	1675.56	1668.42	1671.32	180362	1670	1689.65	1699.65	1740.87
2018	2	6	10	0	1671.25	1671.25	1666.76	1669.38	153457	1670	1689.05	1699.23	1740.37
2018	2	6	10	5	1668.98	1670.53	1663.99	1670.53	137710	1670	1688.46	1698.82	1739.87
2018	2	6	10	10	1670.9	1672.23	1670.64	1671.52	141183	1671	1687.93	1698.47	1739.39
2018	2	6	10	15	1671.47	1671.61	1668.63	1668.63	90567	1670	1687.3	1698.07	1738.87
2018	2	6	10	20	1668.87	1672.96	1668.51	1670.72	87189	1670	1686.98	1697.68	1738.37
2018	2	6	10	25	1670.85	1670.85	1665.98	1666.18	84178	1669	1686.49	1697.3	1737.85
2018	2	6	10	30	1666.05	1666.05	1659.93	1662.64	102062	1664	1685.96	1696.93	1737.32
2018	2	6	10	35	1662.87	1663.04	1659.39	1659.39	82330	1661	1685.51	1696.53	1736.79
2018	2	6	10	40	1659.19	1659.27	1652.7	1654.87	119643	1657	1684.98	1696.02	1736.25
2018	2	6	10	45	1654.82	1656.79	1652.06	1655.07	89270	1655	1684.56	1695.6	1735.73
2018	2	6	10	50	1654.99	1654.99	1649.63	1653.06	92905	1654	1683.86	1695.12	1735.19
2018	2	6	10	55	1653.19	1653.63	1649.1	1649.1	79467	1651	1683.19	1694.68	1734.65
2018	2	6	11	0	1648.98	1650.48	1647.52	1648.37	94206	1649	1682.49	1694.26	1734.09
2018	2	6	11	5	1648.2	1648.31	1643.6	1644.71	111917	1646	1681.65	1693.93	1733.54
2018	2	6	11	10	1644.57	1646.79	1638.96	1646.79	142172	1646	1680.91	1693.6	1733.02
2018	2	6	11	15	1646.51	1649.76	1646.51	1648.1	92528	1648	1680.21	1693.14	1732.48
2018	2	6	11	20	1648.27	1648.27	1643.62	1644.01	59176	1646	1679.47	1692.6	1731.94
2018	2	6	11	25	1643.92	1647.15	1643.46	1647.01	67215	1645	1678.74	1692.07	1731.39
2018	2	6	11	30	1646.96	1647.16	1642.45	1642.49	61404	1645	1677.89	1691.46	1730.84
2018	2	6	13	5	1641.81	1641.81	1633.16	1633.16	134144	1638	1676.91	1690.75	1730.25
2018	2	6	13	10	1633.08	1633.82	1625.65	1628.2	160383	1630	1675.82	1689.98	1729.64
2018	2	6	13	15	1628.06	1628.2	1619.15	1619.35	146791	1624	1674.6	1689.11	1728.99
2018	2	6	13	20	1619.04	1626.76	1618.32	1626.47	144318	1623	1673.37	1688.32	1728.37
2018	2	6	13	25	1626.54	1632.41	1626.07	1631.05	101461	1629	1672.25	1687.53	1727.78
2018	2	6	13	30	1630.92	1631.2	1624.17	1624.17	100796	1628	1671.02	1686.68	1727.16
